timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680256794270,35,https://pharma-shop.tn/-59,304,Not Modified,Thread Group 1-1,,true,,739,1143,1,1,https://pharma-shop.tn/4790-home_default/vichy-dercos-aminexil-clinical-5-femme-21-ampoules.webp,0,0,0
1680256794271,37,https://pharma-shop.tn/-60,304,Not Modified,Thread Group 1-1,,true,,735,1134,1,1,https://pharma-shop.tn/9312-home_default/cadiveu-instant-restructuring-vials-615ml.webp,0,0,0
1680256794277,34,https://pharma-shop.tn/-61,304,Not Modified,Thread Group 1-1,,true,,735,1158,1,1,https://pharma-shop.tn/18593-home_default/phyto-phytocyane-traitement-anti-chute-progressive-femme-12-5-ml.webp,0,0,0
1680256794293,35,https://pharma-shop.tn/-62,304,Not Modified,Thread Group 1-1,,true,,740,1158,1,1,https://pharma-shop.tn/16135-home_default/bioxsine-coffret-serum-anti-chute-350mlserum-forte-spray-60ml-50.webp,0,0,0
1680256794298,34,https://pharma-shop.tn/-63,304,Not Modified,Thread Group 1-1,,true,,739,1166,1,1,https://pharma-shop.tn/7123-home_default/vichy-dercos-densi-solutions-concentre-createur-de-masse-capillaire-100ml.webp,0,0,0
1680256794303,35,https://pharma-shop.tn/-64,304,Not Modified,Thread Group 1-1,,true,,744,1143,1,1,https://pharma-shop.tn/11632-home_default/phyto-phytophanere-cheveux-et-ongles-120-capsules.webp,0,0,0
1680256794305,41,https://pharma-shop.tn/-65,304,Not Modified,Thread Group 1-1,,true,,731,1152,1,1,https://pharma-shop.tn/9390-home_default/dermedic-capilarte-shampooing-anti-chute-et-repousse-300-ml.webp,0,0,0
1680256794308,36,https://pharma-shop.tn/-66,304,Not Modified,Thread Group 1-1,,true,,737,1158,1,1,https://pharma-shop.tn/18583-home_default/bioxsine-shampooing-anti-chute-forte-tous-types-de-cheveux-300ml.webp,0,0,0
1680256794312,46,https://pharma-shop.tn/-67,304,Not Modified,Thread Group 1-1,,true,,737,1130,1,1,https://pharma-shop.tn/5360-home_default/novophane-shampoing-energisant-200-ml.webp,0,0,0
1680256794328,36,https://pharma-shop.tn/-68,304,Not Modified,Thread Group 1-1,,true,,735,1141,1,1,https://pharma-shop.tn/5156-home_default/ducray-anaphase-shampooing-creme-stimulant-200ml.webp,0,0,0
1680256794332,35,https://pharma-shop.tn/-69,304,Not Modified,Thread Group 1-1,,true,,733,1140,1,1,https://pharma-shop.tn/7439-home_default/phyto-phytokeratine-shampooing-reparateur-200ml.webp,0,0,0
1680256794338,37,https://pharma-shop.tn/-70,304,Not Modified,Thread Group 1-1,,true,,735,1125,1,1,https://pharma-shop.tn/7312-home_default/phyto-phytokeratine-masque-200ml.webp,0,0,0
1680256794344,36,https://pharma-shop.tn/-71,304,Not Modified,Thread Group 1-1,,true,,737,1148,1,1,https://pharma-shop.tn/7438-home_default/phyto-phytokeratine-spray-reparateur-thermo-actif-150ml.webp,0,0,0
1680256794346,37,https://pharma-shop.tn/-72,304,Not Modified,Thread Group 1-1,,true,,733,1137,1,1,https://pharma-shop.tn/5319-home_default/ultraliss-masque-lissant-a-la-keratine-100ml.webp,0,0,0
1680256794358,34,https://pharma-shop.tn/-73,304,Not Modified,Thread Group 1-1,,true,,735,1149,1,1,https://pharma-shop.tn/5320-home_default/phyteal-ultraliss-shampooing-lissant-a-la-keratine-250ml.webp,0,0,0
1680256794364,33,https://pharma-shop.tn/-74,304,Not Modified,Thread Group 1-1,,true,,737,1144,1,1,https://pharma-shop.tn/5316-home_default/phyteal-ultraliss-serum-traitant-a-la-keratine-40ml.webp,0,0,0
1680256794368,39,https://pharma-shop.tn/-75,304,Not Modified,Thread Group 1-1,,true,,733,1121,1,1,https://pharma-shop.tn/1325-home_default/keratin-q10-shampooing-200ml.webp,0,0,0
1680256794376,35,https://pharma-shop.tn/-76,304,Not Modified,Thread Group 1-1,,true,,731,1152,1,1,https://pharma-shop.tn/13894-home_default/phyto-phytokeratine-extreme-la-creme-de-soin-lavante-75-ml.webp,0,0,0
1680256794380,46,https://pharma-shop.tn/-77,304,Not Modified,Thread Group 1-1,,true,,733,1136,1,1,https://pharma-shop.tn/2812-home_default/phyto-phytokeratine-extreme-shampoing-200ml.webp,0,0,0
1680256794383,35,https://pharma-shop.tn/-78,304,Not Modified,Thread Group 1-1,,true,,733,1139,1,1,https://pharma-shop.tn/2841-home_default/nutricap-keratine-vitalite-cheveux-30-capsules.webp,0,0,0
1680256794393,32,https://pharma-shop.tn/-79,304,Not Modified,Thread Group 1-1,,true,,742,1140,1,1,https://pharma-shop.tn/themes/pharmashop/assets/img/modules/appagebuilder/images/coffret1.png,0,0,0
1680256794397,35,https://pharma-shop.tn/-80,304,Not Modified,Thread Group 1-1,,true,,741,1124,1,1,https://pharma-shop.tn/18850-home_default/filorga-xmas-cracker-smoothing.webp,0,0,0
1680256794408,39,https://pharma-shop.tn/-81,304,Not Modified,Thread Group 1-1,,true,,735,1147,1,1,https://pharma-shop.tn/19131-home_default/natura-siberica-coffret-beauté-éclat-visage.webp,0,0,0
1680256794411,40,https://pharma-shop.tn/-82,304,Not Modified,Thread Group 1-1,,true,,733,1152,1,1,https://pharma-shop.tn/19266-home_default/dermedic-hydrain-3-creme-de-nuit-hydratante-anti-age-55-ml.webp,0,0,0
1680256794418,40,https://pharma-shop.tn/-83,304,Not Modified,Thread Group 1-1,,true,,735,1146,1,1,https://pharma-shop.tn/17656-home_default/filorga-ncef-coffret-routine-regeneration-intensive-.webp,0,0,0
1680256794425,32,https://pharma-shop.tn/-84,304,Not Modified,Thread Group 1-1,,true,,739,1136,1,1,https://pharma-shop.tn/17665-home_default/filorga-coffret-programme-anti-age-global-.webp,0,0,0
1680256794427,38,https://pharma-shop.tn/-85,304,Not Modified,Thread Group 1-1,,true,,741,1130,1,1,https://pharma-shop.tn/12206-home_default/coffret-filorga-duo-effet-peau-neuve.webp,0,0,0
1680256794432,34,https://pharma-shop.tn/-86,304,Not Modified,Thread Group 1-1,,true,,736,1167,1,1,https://pharma-shop.tn/12210-home_default/coffret-filorga-global-repair-programme-nutri-jeunesse-multi-revitalisant.webp,0,0,0
1680256794447,36,https://pharma-shop.tn/-87,304,Not Modified,Thread Group 1-1,,true,,733,1144,1,1,https://pharma-shop.tn/9334-home_default/babylin-s-sac-naissance-creme-de-change-75g-offerte.webp,0,0,0
1680256794452,35,https://pharma-shop.tn/-88,304,Not Modified,Thread Group 1-1,,true,,732,1125,1,1,https://pharma-shop.tn/17661-home_default/trousse-bebe-the-good-dinosaure.webp,0,0,0
1680256794457,33,https://pharma-shop.tn/-89,304,Not Modified,Thread Group 1-1,,true,,747,1130,1,1,https://pharma-shop.tn/17484-home_default/trousse-bebe-babar-le-petit-elephant.webp,0,0,0
1680256794458,36,https://pharma-shop.tn/-90,304,Not Modified,Thread Group 1-1,,true,,743,1125,1,1,https://pharma-shop.tn/17662-home_default/trousse-bebe-the-cute-dinosaure.webp,0,0,0
1680256794465,35,https://pharma-shop.tn/-91,304,Not Modified,Thread Group 1-1,,true,,743,1126,1,1,https://pharma-shop.tn/12737-home_default/mini-trousse-bebe-dinosaure-bleu.webp,0,0,0
1680256794466,34,https://pharma-shop.tn/-92,304,Not Modified,Thread Group 1-1,,true,,737,1116,1,1,https://pharma-shop.tn/6160-home_default/esthelle-calino-coffret.webp,0,0,0
1680256794483,35,https://pharma-shop.tn/-93,304,Not Modified,Thread Group 1-1,,true,,737,1128,1,1,https://pharma-shop.tn/12649-home_default/trousse-naissance-baby-ourson-bleu.webp,0,0,0
1680256794487,38,https://pharma-shop.tn/-94,304,Not Modified,Thread Group 1-1,,true,,735,1141,1,1,https://pharma-shop.tn/14910-home_default/clarenia-gel-eclaircissant-zones-intimes-100-ml.webp,0,0,0
1680256794490,34,https://pharma-shop.tn/-95,304,Not Modified,Thread Group 1-1,,true,,737,1169,1,1,https://pharma-shop.tn/14922-home_default/la-roche-posay-anthelios-xl-gel-creme-toucher-sec-anti-brillance-spf50-50ml.webp,0,0,0
1680256794494,38,https://pharma-shop.tn/-96,304,Not Modified,Thread Group 1-1,,true,,731,1125,1,1,https://pharma-shop.tn/3764-home_default/pharmaceris-w-purialbucin-mousse.webp,0,0,0
1680256794501,33,https://pharma-shop.tn/-97,304,Not Modified,Thread Group 1-1,,true,,737,1133,1,1,https://pharma-shop.tn/6482-home_default/dermedic-hydrain-3-eau-micellaire-500-ml.webp,0,0,0
1680256794501,36,https://pharma-shop.tn/-98,304,Not Modified,Thread Group 1-1,,true,,734,1144,1,1,https://pharma-shop.tn/7655-home_default/avene-cicalfate-creme-reparatrice-protectrice-100ml.webp,0,0,0
1680256794518,46,https://pharma-shop.tn/-99,304,Not Modified,Thread Group 1-1,,true,,735,1138,1,1,https://pharma-shop.tn/16682-home_default/eric-favre-programme-10-jours-pure-collagen-.webp,0,0,0
1680256794525,36,https://pharma-shop.tn/-100,304,Not Modified,Thread Group 1-1,,true,,737,1142,1,1,https://pharma-shop.tn/5060-home_default/dermedic-hydrain-3-gel-creme-ultra-hydratant-50gr.webp,0,0,0
1680256794525,35,https://pharma-shop.tn/-101,304,Not Modified,Thread Group 1-1,,true,,739,1129,1,1,https://pharma-shop.tn/11929-home_default/mousse-nettoyante-flash-eclat-200ml.webp,0,0,0
1680256794532,37,https://pharma-shop.tn/-102,304,Not Modified,Thread Group 1-1,,true,,731,1139,1,1,https://pharma-shop.tn/7484-home_default/avene-hydrance-legere-emulsion-hydratante-40ml.webp,0,0,0
1680256794535,33,https://pharma-shop.tn/-103,304,Not Modified,Thread Group 1-1,,true,,739,1128,1,1,https://pharma-shop.tn/5070-home_default/sesderma-c-vit-liposomal-serum-30ml.webp,0,0,0
1680256794537,38,https://pharma-shop.tn/-104,304,Not Modified,Thread Group 1-1,,true,,735,1119,1,1,https://pharma-shop.tn/17534-home_default/svr-sebiaclear-serum-30ml.webp,0,0,0
1680256794561,35,https://pharma-shop.tn/-105,304,Not Modified,Thread Group 1-1,,true,,741,1132,1,1,https://pharma-shop.tn/8643-home_default/forte-pharma-expert-collagene-20-sticks.webp,0,0,0
1680256794561,34,https://pharma-shop.tn/-106,304,Not Modified,Thread Group 1-1,,true,,737,1136,1,1,https://pharma-shop.tn/11558-home_default/daylong-extreme-lotion-solaire-spf50-100ml.webp,0,0,0
1680256794564,36,https://pharma-shop.tn/-107,304,Not Modified,Thread Group 1-1,,true,,735,1125,1,1,https://pharma-shop.tn/16683-home_default/svr-sebiaclear-micro-peel-150ml.webp,0,0,0
1680256794568,36,https://pharma-shop.tn/-108,304,Not Modified,Thread Group 1-1,,true,,736,1115,1,1,https://pharma-shop.tn/18841-home_default/gluta-light-14-sticks.webp,0,0,0
1680256794569,37,https://pharma-shop.tn/-109,304,Not Modified,Thread Group 1-1,,true,,739,1140,1,1,https://pharma-shop.tn/18877-home_default/clarenia-gb5-sérum-peeling-exfoliant-30ml.webp,0,0,0
1680256794575,35,https://pharma-shop.tn/-110,304,Not Modified,Thread Group 1-1,,true,,736,1137,1,1,https://pharma-shop.tn/themes/pharmashop/assets/img/modules/appagebuilder/images/sport.png,0,0,0
1680256794595,33,https://pharma-shop.tn/-111,304,Not Modified,Thread Group 1-1,,true,,738,1142,1,1,https://pharma-shop.tn/themes/pharmashop/assets/img/modules/appagebuilder/images/animalerie.png,0,0,0
1680256794596,36,https://pharma-shop.tn/-112,304,Not Modified,Thread Group 1-1,,true,,744,1142,1,1,https://pharma-shop.tn/themes/pharmashop/assets/img/modules/appagebuilder/images/maquillage.png,0,0,0
1680256794600,35,https://pharma-shop.tn/-113,304,Not Modified,Thread Group 1-1,,true,,796,1087,1,1,https://pharma-shop.tn/img/cms/iconl.svg,0,0,0
1680256794604,33,https://pharma-shop.tn/-114,304,Not Modified,Thread Group 1-1,,true,,792,1087,1,1,https://pharma-shop.tn/img/cms/icon2.svg,0,0,0
1680256794606,36,https://pharma-shop.tn/-115,304,Not Modified,Thread Group 1-1,,true,,791,1087,1,1,https://pharma-shop.tn/img/cms/icon3.svg,0,0,0
1680256794611,35,https://pharma-shop.tn/-116,304,Not Modified,Thread Group 1-1,,true,,806,1087,1,1,https://pharma-shop.tn/img/cms/icon4.svg,0,0,0
1680256794628,33,https://pharma-shop.tn/-117,304,Not Modified,Thread Group 1-1,,true,,736,1092,1,1,https://pharma-shop.tn/img/cms/logofooter.png,0,0,0
1680256794632,32,https://pharma-shop.tn/-118,304,Not Modified,Thread Group 1-1,,true,,689,1163,1,1,https://pharma-shop.tn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,0,0,0
1680256794636,35,https://pharma-shop.tn/-119,304,Not Modified,Thread Group 1-1,,true,,804,1120,1,1,https://pharma-shop.tn/themes/pharmashop/assets/cache/bottom-fbcb4b952.js,0,0,0
1680256794674,40,https://www.google-analytics.com/j/collect?v=1&_v=j99&a=382515470&t=pageview&_s=1&dl=https%3A%2F%2Fpharma-shop.tn%2F&ul=fr-fr&de=UTF-8&dt=Votre%20premi%C3%A8re%20parapharmacie%20en%20ligne%20en%20Tunisie&sd=24-bit&sr=1536x864&vp=1531x664&je=0&_u=AACAAEIJAAAAACAAI~&jid=&gjid=&cid=1966698233.1680104207&tid=UA-71713758-1&_gid=582023006.1680254087&_slc=1&did=d6YPbH&z=462389109,200,OK,Thread Group 1-1,text,true,,440,721,1,1,https://www.google-analytics.com/j/collect,39,0,0
1680256794714,51,https://bootstrap.smartsuppchat.com/widget/b9690c990e4111de60bc2b144aa143172e19e795.json,304,Not Modified,Thread Group 1-1,,true,,305,473,1,1,https://bootstrap.smartsuppchat.com/widget/b9690c990e4111de60bc2b144aa143172e19e795.json,0,0,0
1680256794766,40,https://widget-v2.smartsuppcdn.com/asset-manifest.json,304,Not Modified,Thread Group 1-1,,true,,488,470,1,1,https://widget-v2.smartsuppcdn.com/asset-manifest.json,0,0,0
1680256794806,35,https://translations.smartsuppcdn.com/api/v1/widget/translations/lang/fr/defaults,304,Not Modified,Thread Group 1-1,,true,,462,427,1,1,https://translations.smartsuppcdn.com/api/v1/widget/translations/lang/fr/defaults,0,0,0
1680256782531,9019,Test,,"Number of samples in transaction : 18, number of failing samples : 1",Thread Group 1-1,,false,,8693818,215358,1,1,null,3656,3291,1539
